transaction_id,transaction_date,transaction_time,customer_id,product_id,quantity,unit_price,product_category,product_type,product,size
1238,2019-04-01,12:43:33,453,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
1247,2019-04-01,11:33:29,146,45,1,3.0,Tea,Brewed herbal tea,Peppermint,Lg
1247,2019-04-01,11:33:29,146,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular
1257,2019-04-01,13:35:04,646,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
1261,2019-04-01,14:02:12,770,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg
1264,2019-04-01,14:55:34,97,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
1271,2019-04-01,12:46:55,434,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
1271,2019-04-01,12:46:55,434,75,1,3.5,Bakery,Pastry,Croissant,Regular
1278,2019-04-01,14:20:06,181,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1279,2019-04-01,12:56:33,247,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1285,2019-04-01,15:55:50,3,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
1286,2019-04-01,15:26:37,606,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg
1288,2019-04-01,17:55:47,603,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
1288,2019-04-01,17:55:47,603,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
1291,2019-04-01,14:46:03,428,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg
1291,2019-04-01,14:46:03,428,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular
1293,2019-04-01,11:05:21,447,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
1296,2019-04-01,14:03:41,730,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1297,2019-04-01,15:57:47,672,57,2,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
1298,2019-04-01,16:36:10,189,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm
1301,2019-04-01,18:22:53,169,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1301,2019-04-01,18:22:53,169,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular
1302,2019-04-01,19:12:14,18,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
1320,2019-04-01,17:37:58,646,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
1325,2019-04-01,12:03:43,477,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg
1332,2019-04-01,13:00:03,377,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
1333,2019-04-01,18:25:51,258,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1334,2019-04-01,16:30:37,8,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
1343,2019-04-01,16:19:17,404,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
1352,2019-04-01,14:37:23,369,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
1355,2019-04-01,11:01:58,580,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
1355,2019-04-01,11:01:58,580,75,1,3.5,Bakery,Pastry,Croissant,Regular
1359,2019-04-01,14:31:32,429,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
1362,2019-04-01,12:47:29,11,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg
1364,2019-04-01,16:55:13,365,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
1364,2019-04-01,16:55:13,365,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular
1367,2019-04-01,14:25:32,51,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
1371,2019-04-01,14:43:13,373,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg
1380,2019-04-01,15:22:11,725,39,2,4.25,Coffee,Barista Espresso,Latte,Rg
1383,2019-04-01,18:42:04,656,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
1384,2019-04-01,17:44:04,677,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
1386,2019-04-01,15:36:03,441,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
1386,2019-04-01,15:36:03,441,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular
1388,2019-04-01,14:17:29,101,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
1389,2019-04-01,11:14:45,212,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
1391,2019-04-01,17:42:35,199,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
1402,2019-04-01,16:12:12,230,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
1402,2019-04-01,16:12:12,230,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular
1404,2019-04-01,11:40:20,534,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1406,2019-04-01,12:27:46,231,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
1407,2019-04-01,19:57:56,448,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1416,2019-04-01,11:59:48,391,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
1417,2019-04-01,18:49:50,168,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg
1419,2019-04-01,14:34:35,447,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
1419,2019-04-01,14:34:35,447,75,1,3.5,Bakery,Pastry,Croissant,Regular
1430,2019-04-01,14:13:48,25,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1430,2019-04-01,14:13:48,25,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular
1436,2019-04-01,18:52:57,90,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
1437,2019-04-01,17:25:45,677,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
1447,2019-04-01,18:22:12,70,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1459,2019-04-01,14:36:23,581,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
1461,2019-04-01,14:07:12,398,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg
1475,2019-04-01,17:10:34,459,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
1478,2019-04-01,13:31:51,744,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg
1480,2019-04-01,18:43:19,795,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
1488,2019-04-01,19:41:22,265,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1495,2019-04-01,13:04:51,72,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
1496,2019-04-01,19:34:12,133,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg
1496,2019-04-01,19:34:12,133,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
1498,2019-04-01,16:52:57,710,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg
1513,2019-04-01,19:25:50,448,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg
1513,2019-04-01,19:25:50,448,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
1516,2019-04-01,19:47:17,414,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
1516,2019-04-01,19:47:17,414,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular
1519,2019-04-01,13:01:30,65,39,2,4.25,Coffee,Barista Espresso,Latte,Rg
1520,2019-04-01,18:41:01,396,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
1521,2019-04-01,15:49:43,252,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
1526,2019-04-01,15:56:38,573,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg
1526,2019-04-01,15:56:38,573,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular
1539,2019-04-01,16:49:47,558,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
1552,2019-04-01,18:34:09,601,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
1567,2019-04-01,11:58:15,599,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
1570,2019-04-01,12:30:39,259,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg
1575,2019-04-01,11:41:46,686,57,2,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
1583,2019-04-01,15:06:21,574,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular
1587,2019-04-01,12:55:29,44,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
1587,2019-04-01,12:55:29,44,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
1597,2019-04-01,13:43:18,117,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
1597,2019-04-01,13:43:18,117,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular
1598,2019-04-01,15:00:59,230,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1598,2019-04-01,15:00:59,230,72,1,3.25,Bakery,Scone,Ginger Scone,Regular
1599,2019-04-01,17:20:25,364,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
1599,2019-04-01,17:20:25,364,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular
1600,2019-04-01,15:05:25,218,24,2,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
1611,2019-04-01,18:08:53,578,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
1614,2019-04-01,18:03:13,210,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm
1614,2019-04-01,18:03:13,210,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular
1625,2019-04-01,17:17:12,576,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
1626,2019-04-01,17:05:44,252,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
1634,2019-04-01,11:10:58,335,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
1638,2019-04-01,19:56:17,541,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
1645,2019-04-01,12:58:54,536,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg
1647,2019-04-01,16:45:00,569,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg
1658,2019-04-01,16:09:34,418,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
1658,2019-04-01,16:09:34,418,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular
1660,2019-04-01,11:35:18,111,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
1662,2019-04-01,15:18:56,659,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
1666,2019-04-01,18:51:07,47,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1666,2019-04-01,18:51:07,47,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular
1680,2019-04-01,14:37:39,744,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
1680,2019-04-01,14:37:39,744,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
1683,2019-04-01,16:40:18,536,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
1685,2019-04-01,14:34:03,247,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm
1694,2019-04-01,13:53:04,707,38,2,3.75,Coffee,Barista Espresso,Latte,Regular
1695,2019-04-01,12:52:27,167,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1706,2019-04-01,16:58:56,119,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg
1707,2019-04-01,13:24:22,98,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
1710,2019-04-01,13:17:32,785,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
1711,2019-04-01,12:21:43,181,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg
1712,2019-04-01,15:37:52,779,39,1,4.25,Coffee,Barista Espresso,Latte,Rg
1712,2019-04-01,15:37:52,779,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular
1717,2019-04-01,19:58:52,329,39,1,4.25,Coffee,Barista Espresso,Latte,Rg
1719,2019-04-01,11:12:29,607,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
1724,2019-04-01,12:18:44,692,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg
1725,2019-04-01,13:58:36,246,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg
1729,2019-04-01,15:50:25,541,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1737,2019-04-01,19:00:45,60,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
1737,2019-04-01,19:00:45,60,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular
1739,2019-04-01,18:32:25,697,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
1742,2019-04-01,18:39:29,678,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
1745,2019-04-01,16:58:42,753,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
1745,2019-04-01,16:58:42,753,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular
1747,2019-04-01,11:41:37,42,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular
1749,2019-04-01,18:21:22,117,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
1752,2019-04-01,16:43:15,323,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular
1753,2019-04-01,13:00:42,645,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm
1757,2019-04-01,11:40:10,441,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1759,2019-04-01,11:04:07,507,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
1768,2019-04-01,17:41:25,174,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
1768,2019-04-01,17:41:25,174,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular
1771,2019-04-01,15:21:53,651,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
1773,2019-04-01,19:40:09,305,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg
1786,2019-04-01,11:28:50,53,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1790,2019-04-01,14:35:25,711,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
1807,2019-04-01,15:14:28,320,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg
1811,2019-04-01,12:07:59,161,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
1817,2019-04-01,13:34:12,352,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm
1823,2019-04-01,18:55:19,651,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
1825,2019-04-01,11:01:48,480,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
1828,2019-04-01,17:22:18,554,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm
1830,2019-04-01,14:34:04,108,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1837,2019-04-01,15:08:28,473,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
1840,2019-04-01,13:35:37,790,38,2,3.75,Coffee,Barista Espresso,Latte,Regular
1846,2019-04-01,19:53:42,548,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
1852,2019-04-01,15:56:38,737,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg
1852,2019-04-01,15:56:38,737,75,1,3.5,Bakery,Pastry,Croissant,Regular
1854,2019-04-01,18:26:37,631,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
1855,2019-04-01,17:59:55,121,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
1862,2019-04-01,19:05:47,195,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
1873,2019-04-01,16:29:36,632,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg
1880,2019-04-01,18:16:26,40,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg
1888,2019-04-01,14:20:08,280,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg
1892,2019-04-01,16:01:29,240,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
1892,2019-04-01,16:01:29,240,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular
1894,2019-04-01,11:28:29,248,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
1899,2019-04-01,12:23:39,767,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
1903,2019-04-01,18:10:23,696,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
1905,2019-04-01,19:53:10,781,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1918,2019-04-01,15:12:05,48,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
1920,2019-04-01,12:50:15,652,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
1923,2019-04-01,15:30:13,687,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
1927,2019-04-01,19:29:07,760,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
1944,2019-04-01,13:04:22,69,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm
1944,2019-04-01,13:04:22,69,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
1945,2019-04-01,19:26:53,347,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg
1947,2019-04-01,13:31:00,226,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
1947,2019-04-01,13:31:00,226,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular
1949,2019-04-01,12:31:38,674,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
1954,2019-04-01,13:43:32,778,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
1960,2019-04-01,18:04:34,104,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm
1965,2019-04-01,15:26:52,213,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
1965,2019-04-01,15:26:52,213,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular
1967,2019-04-01,18:06:52,444,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
1967,2019-04-01,18:06:52,444,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular
1972,2019-04-01,17:40:50,602,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg
1974,2019-04-01,16:16:59,430,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg
1974,2019-04-01,16:16:59,430,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular
1980,2019-04-01,19:39:40,430,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg
1983,2019-04-01,12:42:22,531,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm
1985,2019-04-01,16:23:42,364,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
2001,2019-04-01,16:35:15,117,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg
2003,2019-04-01,19:34:48,94,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
2006,2019-04-01,11:30:49,526,24,2,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
2008,2019-04-01,17:15:12,12,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular
2008,2019-04-01,17:15:12,12,75,1,3.5,Bakery,Pastry,Croissant,Regular
2011,2019-04-01,11:57:59,257,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg
2011,2019-04-01,11:57:59,257,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular
2024,2019-04-01,18:45:11,414,38,2,3.75,Coffee,Barista Espresso,Latte,Regular
2028,2019-04-01,18:39:42,753,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
2028,2019-04-01,18:39:42,753,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular
2029,2019-04-01,15:33:24,647,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
2032,2019-04-01,19:43:29,399,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
2035,2019-04-01,16:47:51,73,38,1,3.75,Coffee,Barista Espresso,Latte,Regular
2039,2019-04-01,19:08:56,547,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
2042,2019-04-01,19:00:27,76,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
2047,2019-04-01,16:29:05,729,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
2049,2019-04-01,19:09:02,524,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular
2051,2019-04-01,13:41:24,453,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg
2052,2019-04-01,15:30:27,650,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
2060,2019-04-01,15:42:20,43,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
2067,2019-04-01,12:44:32,387,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
2070,2019-04-01,14:33:43,689,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular
2077,2019-04-01,11:25:35,188,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg
2081,2019-04-01,11:15:02,393,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg
2081,2019-04-01,11:15:02,393,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular
2083,2019-04-01,13:36:54,150,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg
2085,2019-04-01,18:02:00,676,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
2087,2019-04-01,15:53:26,586,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
2091,2019-04-01,16:20:07,564,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
2093,2019-04-01,12:44:31,564,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg
2103,2019-04-01,17:22:53,674,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg
2108,2019-04-01,16:49:54,484,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
2115,2019-04-01,18:41:13,373,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
2123,2019-04-01,16:51:25,778,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg
2129,2019-04-01,12:49:48,725,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg
2134,2019-04-01,16:25:28,794,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg
2135,2019-04-01,19:14:09,300,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg
2144,2019-04-01,13:54:47,391,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg
2149,2019-04-01,16:19:32,763,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg
2172,2019-04-01,19:36:35,373,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2175,2019-04-01,13:45:22,197,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular
2176,2019-04-01,15:44:17,531,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
2177,2019-04-01,11:41:19,794,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg
2186,2019-04-01,17:51:06,377,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg
2188,2019-04-01,15:01:02,558,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg
2203,2019-04-01,17:43:02,613,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg
2205,2019-04-01,19:12:49,7,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular
2207,2019-04-01,12:20:08,783,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
2211,2019-04-01,15:28:29,774,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg
2219,2019-04-01,11:49:37,186,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
2227,2019-04-01,11:10:21,172,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
2227,2019-04-01,11:10:21,172,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular
2229,2019-04-01,12:50:38,378,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
2229,2019-04-01,12:50:38,378,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular
2238,2019-04-01,16:19:17,384,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
2248,2019-04-01,12:53:23,338,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
2249,2019-04-01,18:13:07,634,24,2,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg
2250,2019-04-01,13:12:49,64,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg
2252,2019-04-01,12:50:19,378,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg
2258,2019-04-01,11:43:57,694,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm
2259,2019-04-01,19:03:12,476,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg
2260,2019-04-01,17:09:13,727,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg
2262,2019-04-01,17:35:26,240,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg
2262,2019-04-01,17:35:26,240,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular
2266,2019-04-01,13:53:17,187,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg
2266,2019-04-01,13:53:17,187,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular
2281,2019-04-01,15:40:51,446,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg
2282,2019-04-01,15:12:54,574,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg
2285,2019-04-01,15:36:21,340,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm
2288,2019-04-01,12:24:41,382,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg
2295,2019-04-01,18:58:46,626,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg
